GAGEID,COMID,svc_sd,xgb_sd,NUSVR_alpha,NuSVR_beta,GP_alpha,GP_beta,Jan_NN,Feb_NN,March_NN,April_NN,May_NN,June_NN,July_NN,Aug_NN,Sept_NN,Oct_NN,Nov_NN,Dec_NN,NN_td,Jan_XT,Feb_XT,March_XT,April_XT,May_XT,June_XT,July_XT,Aug_XT,Sept_XT,Oct_XT,Nov_XT,Dec_XT,XT_td,Jan_RF,Feb_RF,March_RF,April_RF,May_RF,June_RF,July_RF,Aug_RF,Sept_RF,Oct_RF,Nov_RF,Dec_RF,RF_td
8101000,75011886,2,2,0.684232627,0.101505563,0.684232627,0.101505563,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,1,1,1,1,0,0,0,4
7303000,74061317,0,0,0.142731459,0.245288729,0.142731459,0.245288729,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3
7301500,74061325,0,0,0.116609951,0.203875665,0.116609951,0.203875665,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3
7211500,74054345,1,2,0.043501437,0.226834864,0.043501437,0.226834864,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,6,0,0,0,1,1,1,1,1,0,0,0,0,5
6918060,74046794,2,2,1.009545467,0.108642712,1.009545467,0.108642712,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,1,0,0,6,1,1,1,1,1,0,0,1,1,1,1,0,9
6880800,74030377,1,1,0.190109105,0.041695627,0.190109105,0.041695627,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,1,0,0,0,1,1,1,0,0,0,4
6844500,74028986,1,1,0.04332873,0.296466381,0.04332873,0.296466381,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,0,1,1,1,1,0,0,0,4
6721000,74030009,1,2,0.315950096,0.195232561,0.315950096,0.195232561,1,1,0,0,1,1,1,1,1,1,1,1,9,1,0,0,0,0,1,1,1,1,1,1,1,7,1,0,0,0,0,1,1,1,1,1,1,1,7
6359500,74010508,1,1,0.00249698,0.258300348,0.00249698,0.258300348,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,5,0,0,0,1,1,1,1,1,0,0,0,0,5
6337000,74001303,2,2,0.002481974,0.304742073,0.002481974,0.304742073,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,0,1,1,0,0,0,5
6019500,74011184,2,2,0.856160387,0.073816871,0.856160387,0.073816871,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,1,1,1,1,1,7
5864330,57001466,2,2,6.583275232,0.102764718,6.583275232,0.102764718,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,7
5429700,74022916,2,2,2.690462275,0.072507037,2.690462275,0.072507037,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,3
5050000,71048838,2,2,0.325385108,0.14444167,0.325385108,0.14444167,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
4146401,78014054,1,1,16.03807064,0.02889859,16.03807064,0.02889859,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,5,0,0,0,0,1,1,1,1,1,1,0,0,6
4146230,77005961,1,1,5.381735583,0.040808466,5.381735583,0.040808466,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,1,0,0,0,1,1,1,1,1,1,8,1,1,1,0,0,0,1,1,1,1,1,1,8
4146155,78015963,1,2,23.85062659,0.035619458,23.85062659,0.035619458,1,0,0,0,0,1,1,1,1,1,1,1,7,0,0,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,0,1,1,1,1,1,0,0,5
4136400,72055079,2,2,4.14509512,0.08577085,4.14509512,0.08577085,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0,1,1,1,1,0,4
4136301,72055054,2,2,4.696151595,0.072192181,4.696151595,0.072192181,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,0,1,1,1,1,0,4
4116181,78017464,3,3,0.771934252,0.075095967,0.771934252,0.075095967,0,0,0,1,1,1,1,1,0,0,0,0,5,0,0,0,1,1,1,1,1,1,0,0,0,6,0,0,0,1,1,1,1,1,0,0,0,0,5
4116150,78020203,2,2,3.727009502,0.137292235,3.727009502,0.137292235,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,0,0,1,1,1,1,1,1,1,1,9,1,1,0,0,1,1,1,1,1,1,1,1,9
4115261,78017627,2,2,2.869023152,0.032238089,2.869023152,0.032238089,0,0,0,0,1,1,1,1,1,1,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,1,1,1,1,1,1,1,0,7
4115240,78020099,3,3,0.450564512,0.050051135,0.450564512,0.050051135,1,1,1,0,1,0,1,1,1,1,1,1,9,1,1,1,1,0,0,1,1,1,1,1,1,9,1,1,1,1,0,0,1,1,1,1,1,1,9
4115210,78019869,3,3,3.066830645,0.032788319,3.066830645,0.032788319,0,0,0,0,0,1,1,1,1,1,1,0,6,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1,1,1,1,1,1,1,6
4113360,71047101,1,1,0.048324401,0.169792506,0.048324401,0.169792506,0,0,0,0,1,1,1,1,1,1,0,0,6,1,0,0,1,1,1,1,1,1,1,1,1,9,1,0,0,1,1,1,1,1,1,1,1,1,9
3268500,64026155,2,2,0.479262737,0.156989164,0.479262737,0.156989164,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9,1,1,1,0,0,1,1,1,1,1,1,1,9
2486000,74069994,2,2,3.331700553,0.05611923,3.331700553,0.05611923,1,1,0,0,0,0,0,1,1,1,1,1,6,1,1,0,0,0,0,1,1,1,1,1,1,7,1,1,0,0,0,0,1,1,1,1,1,1,7
1199455,12075495,1,1,0.475079898,0.158861752,0.475079898,0.158861752,1,1,1,0,0,0,0,0,0,1,1,1,5,0,0,1,1,1,1,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,0,5
1159811,12074873,1,1,0.105854339,0.341012544,0.105854339,0.341012544,1,1,1,1,1,0,0,0,0,0,0,1,5,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,4
1159301,12086607,2,2,0.05220278,0.317325272,0.05220278,0.317325272,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,4
1159290,12080722,2,2,0.04314365,0.327750715,0.04314365,0.327750715,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,0,0,0,0,4
